	State	State_Code	Year	Year_Code	Multiple_Cause_of_death	MCD_Code	Deaths	Population	Crude_Rate	PCT_of_Total_Deaths
	"South Dakota"	"46"	"2014"	"2014"	"Opium"	"T40.0"	Suppressed	642768	Suppressed	Suppressed
	"South Dakota"	"46"	"2014"	"2014"	"Heroin"	"T40.1"	Suppressed	642768	Suppressed	Suppressed
	"South Dakota"	"46"	"2014"	"2014"	"Other opioids"	"T40.2"	20	642768	3.1	0.0%
	"South Dakota"	"46"	"2014"	"2014"	"Methadone"	"T40.3"	Suppressed	642768	Suppressed	Suppressed
	"South Dakota"	"46"	"2014"	"2014"	"Other synthetic narcotics"	"T40.4"	Suppressed	642768	Suppressed	Suppressed
	"South Dakota"	"46"	"2015"	"2015"	"Opium"	"T40.0"	Suppressed	647145	Suppressed	Suppressed
	"South Dakota"	"46"	"2015"	"2015"	"Heroin"	"T40.1"	Suppressed	647145	Suppressed	Suppressed
	"South Dakota"	"46"	"2015"	"2015"	"Other opioids"	"T40.2"	11	647145	Unreliable	0.0%
	"South Dakota"	"46"	"2015"	"2015"	"Methadone"	"T40.3"	Suppressed	647145	Suppressed	Suppressed
	"South Dakota"	"46"	"2015"	"2015"	"Other synthetic narcotics"	"T40.4"	Suppressed	647145	Suppressed	Suppressed
	"Tennessee"	"47"	"2000"	"2000"	"Opium"	"T40.0"	Suppressed	4290762	Suppressed	Suppressed
	"Tennessee"	"47"	"2000"	"2000"	"Heroin"	"T40.1"	Suppressed	4290762	Suppressed	Suppressed
	"Tennessee"	"47"	"2000"	"2000"	"Other opioids"	"T40.2"	55	4290762	1.3	0.0%
	"Tennessee"	"47"	"2000"	"2000"	"Methadone"	"T40.3"	15	4290762	Unreliable	0.0%
	"Tennessee"	"47"	"2000"	"2000"	"Other synthetic narcotics"	"T40.4"	17	4290762	Unreliable	0.0%
	"Tennessee"	"47"	"2001"	"2001"	"Opium"	"T40.0"	Suppressed	4343211	Suppressed	Suppressed
	"Tennessee"	"47"	"2001"	"2001"	"Heroin"	"T40.1"	Suppressed	4343211	Suppressed	Suppressed
	"Tennessee"	"47"	"2001"	"2001"	"Other opioids"	"T40.2"	88	4343211	2.0	0.0%
	"Tennessee"	"47"	"2001"	"2001"	"Methadone"	"T40.3"	21	4343211	0.5	0.0%
	"Tennessee"	"47"	"2001"	"2001"	"Other synthetic narcotics"	"T40.4"	11	4343211	Unreliable	0.0%
	"Tennessee"	"47"	"2002"	"2002"	"Opium"	"T40.0"	Suppressed	4381061	Suppressed	Suppressed
	"Tennessee"	"47"	"2002"	"2002"	"Heroin"	"T40.1"	Suppressed	4381061	Suppressed	Suppressed
	"Tennessee"	"47"	"2002"	"2002"	"Other opioids"	"T40.2"	87	4381061	2.0	0.0%
	"Tennessee"	"47"	"2002"	"2002"	"Methadone"	"T40.3"	47	4381061	1.1	0.0%
	"Tennessee"	"47"	"2002"	"2002"	"Other synthetic narcotics"	"T40.4"	22	4381061	0.5	0.0%
	"Tennessee"	"47"	"2003"	"2003"	"Opium"	"T40.0"	Suppressed	4422951	Suppressed	Suppressed
	"Tennessee"	"47"	"2003"	"2003"	"Heroin"	"T40.1"	Suppressed	4422951	Suppressed	Suppressed
	"Tennessee"	"47"	"2003"	"2003"	"Other opioids"	"T40.2"	151	4422951	3.4	0.0%
	"Tennessee"	"47"	"2003"	"2003"	"Methadone"	"T40.3"	83	4422951	1.9	0.0%
	"Tennessee"	"47"	"2003"	"2003"	"Other synthetic narcotics"	"T40.4"	63	4422951	1.4	0.0%
	"Tennessee"	"47"	"2004"	"2004"	"Opium"	"T40.0"	Suppressed	4477466	Suppressed	Suppressed
	"Tennessee"	"47"	"2004"	"2004"	"Heroin"	"T40.1"	Suppressed	4477466	Suppressed	Suppressed
	"Tennessee"	"47"	"2004"	"2004"	"Other opioids"	"T40.2"	193	4477466	4.3	0.1%
	"Tennessee"	"47"	"2004"	"2004"	"Methadone"	"T40.3"	113	4477466	2.5	0.0%
	"Tennessee"	"47"	"2004"	"2004"	"Other synthetic narcotics"	"T40.4"	77	4477466	1.7	0.0%
	"Tennessee"	"47"	"2005"	"2005"	"Opium"	"T40.0"	Suppressed	4541731	Suppressed	Suppressed
	"Tennessee"	"47"	"2005"	"2005"	"Heroin"	"T40.1"	13	4541731	Unreliable	0.0%
	"Tennessee"	"47"	"2005"	"2005"	"Other opioids"	"T40.2"	228	4541731	5.0	0.1%
	"Tennessee"	"47"	"2005"	"2005"	"Methadone"	"T40.3"	140	4541731	3.1	0.0%
	"Tennessee"	"47"	"2005"	"2005"	"Other synthetic narcotics"	"T40.4"	78	4541731	1.7	0.0%
	"Tennessee"	"47"	"2006"	"2006"	"Opium"	"T40.0"	Suppressed	4618600	Suppressed	Suppressed
	"Tennessee"	"47"	"2006"	"2006"	"Heroin"	"T40.1"	Suppressed	4618600	Suppressed	Suppressed
	"Tennessee"	"47"	"2006"	"2006"	"Other opioids"	"T40.2"	225	4618600	4.9	0.1%
	"Tennessee"	"47"	"2006"	"2006"	"Methadone"	"T40.3"	188	4618600	4.1	0.1%
	"Tennessee"	"47"	"2006"	"2006"	"Other synthetic narcotics"	"T40.4"	65	4618600	1.4	0.0%
	"Tennessee"	"47"	"2007"	"2007"	"Opium"	"T40.0"	Suppressed	4692980	Suppressed	Suppressed
	"Tennessee"	"47"	"2007"	"2007"	"Heroin"	"T40.1"	Suppressed	4692980	Suppressed	Suppressed
	"Tennessee"	"47"	"2007"	"2007"	"Other opioids"	"T40.2"	243	4692980	5.2	0.1%
	"Tennessee"	"47"	"2007"	"2007"	"Methadone"	"T40.3"	159	4692980	3.4	0.1%
	"Tennessee"	"47"	"2007"	"2007"	"Other synthetic narcotics"	"T40.4"	83	4692980	1.8	0.0%
	"Tennessee"	"47"	"2008"	"2008"	"Opium"	"T40.0"	Suppressed	4753057	Suppressed	Suppressed
	"Tennessee"	"47"	"2008"	"2008"	"Heroin"	"T40.1"	Suppressed	4753057	Suppressed	Suppressed
	"Tennessee"	"47"	"2008"	"2008"	"Other opioids"	"T40.2"	272	4753057	5.7	0.1%
	"Tennessee"	"47"	"2008"	"2008"	"Methadone"	"T40.3"	121	4753057	2.5	0.0%
	"Tennessee"	"47"	"2008"	"2008"	"Other synthetic narcotics"	"T40.4"	98	4753057	2.1	0.0%
	"Tennessee"	"47"	"2009"	"2009"	"Opium"	"T40.0"	Suppressed	4811332	Suppressed	Suppressed
	"Tennessee"	"47"	"2009"	"2009"	"Heroin"	"T40.1"	22	4811332	0.5	0.0%
	"Tennessee"	"47"	"2009"	"2009"	"Other opioids"	"T40.2"	350	4811332	7.3	0.1%
	"Tennessee"	"47"	"2009"	"2009"	"Methadone"	"T40.3"	106	4811332	2.2	0.0%
	"Tennessee"	"47"	"2009"	"2009"	"Other synthetic narcotics"	"T40.4"	76	4811332	1.6	0.0%
	"Tennessee"	"47"	"2010"	"2010"	"Opium"	"T40.0"	Suppressed	4850104	Suppressed	Suppressed
	"Tennessee"	"47"	"2010"	"2010"	"Heroin"	"T40.1"	17	4850104	Unreliable	0.0%
	"Tennessee"	"47"	"2010"	"2010"	"Other opioids"	"T40.2"	425	4850104	8.8	0.1%
	"Tennessee"	"47"	"2010"	"2010"	"Methadone"	"T40.3"	134	4850104	2.8	0.0%
	"Tennessee"	"47"	"2010"	"2010"	"Other synthetic narcotics"	"T40.4"	72	4850104	1.5	0.0%
	"Tennessee"	"47"	"2011"	"2011"	"Opium"	"T40.0"	Suppressed	4911217	Suppressed	Suppressed
	"Tennessee"	"47"	"2011"	"2011"	"Heroin"	"T40.1"	19	4911217	Unreliable	0.0%
	"Tennessee"	"47"	"2011"	"2011"	"Other opioids"	"T40.2"	470	4911217	9.6	0.2%
	"Tennessee"	"47"	"2011"	"2011"	"Methadone"	"T40.3"	89	4911217	1.8	0.0%
	"Tennessee"	"47"	"2011"	"2011"	"Other synthetic narcotics"	"T40.4"	63	4911217	1.3	0.0%
	"Tennessee"	"47"	"2012"	"2012"	"Opium"	"T40.0"	Suppressed	4962227	Suppressed	Suppressed
	"Tennessee"	"47"	"2012"	"2012"	"Heroin"	"T40.1"	50	4962227	1.0	0.0%
	"Tennessee"	"47"	"2012"	"2012"	"Other opioids"	"T40.2"	501	4962227	10.1	0.2%
	"Tennessee"	"47"	"2012"	"2012"	"Methadone"	"T40.3"	106	4962227	2.1	0.0%
	"Tennessee"	"47"	"2012"	"2012"	"Other synthetic narcotics"	"T40.4"	79	4962227	1.6	0.0%
	"Tennessee"	"47"	"2013"	"2013"	"Opium"	"T40.0"	Suppressed	5004401	Suppressed	Suppressed
	"Tennessee"	"47"	"2013"	"2013"	"Heroin"	"T40.1"	69	5004401	1.4	0.0%
	"Tennessee"	"47"	"2013"	"2013"	"Other opioids"	"T40.2"	537	5004401	10.7	0.2%
	"Tennessee"	"47"	"2013"	"2013"	"Methadone"	"T40.3"	87	5004401	1.7	0.0%
	"Tennessee"	"47"	"2013"	"2013"	"Other synthetic narcotics"	"T40.4"	100	5004401	2.0	0.0%
	"Tennessee"	"47"	"2014"	"2014"	"Opium"	"T40.0"	Suppressed	5054826	Suppressed	Suppressed
	"Tennessee"	"47"	"2014"	"2014"	"Heroin"	"T40.1"	148	5054826	2.9	0.0%
	"Tennessee"	"47"	"2014"	"2014"	"Other opioids"	"T40.2"	570	5054826	11.3	0.2%
	"Tennessee"	"47"	"2014"	"2014"	"Methadone"	"T40.3"	74	5054826	1.5	0.0%
	"Tennessee"	"47"	"2014"	"2014"	"Other synthetic narcotics"	"T40.4"	133	5054826	2.6	0.0%
	"Tennessee"	"47"	"2015"	"2015"	"Opium"	"T40.0"	Suppressed	5102688	Suppressed	Suppressed
	"Tennessee"	"47"	"2015"	"2015"	"Heroin"	"T40.1"	205	5102688	4.0	0.1%
	"Tennessee"	"47"	"2015"	"2015"	"Other opioids"	"T40.2"	664	5102688	13.0	0.2%
	"Tennessee"	"47"	"2015"	"2015"	"Methadone"	"T40.3"	68	5102688	1.3	0.0%
	"Tennessee"	"47"	"2015"	"2015"	"Other synthetic narcotics"	"T40.4"	253	5102688	5.0	0.1%
	"Texas"	"48"	"2000"	"2000"	"Opium"	"T40.0"	Suppressed	14965061	Suppressed	Suppressed
	"Texas"	"48"	"2000"	"2000"	"Heroin"	"T40.1"	129	14965061	0.9	0.0%
	"Texas"	"48"	"2000"	"2000"	"Other opioids"	"T40.2"	161	14965061	1.1	0.1%
	"Texas"	"48"	"2000"	"2000"	"Methadone"	"T40.3"	60	14965061	0.4	0.0%
	"Texas"	"48"	"2000"	"2000"	"Other synthetic narcotics"	"T40.4"	51	14965061	0.3	0.0%
	"Texas"	"48"	"2001"	"2001"	"Opium"	"T40.0"	Suppressed	15339435	Suppressed	Suppressed
	"Texas"	"48"	"2001"	"2001"	"Heroin"	"T40.1"	182	15339435	1.2	0.1%
	"Texas"	"48"	"2001"	"2001"	"Other opioids"	"T40.2"	219	15339435	1.4	0.1%
	"Texas"	"48"	"2001"	"2001"	"Methadone"	"T40.3"	94	15339435	0.6	0.0%
	"Texas"	"48"	"2001"	"2001"	"Other synthetic narcotics"	"T40.4"	81	15339435	0.5	0.0%
	"Texas"	"48"	"2002"	"2002"	"Opium"	"T40.0"	Suppressed	15629953	Suppressed	Suppressed
	"Texas"	"48"	"2002"	"2002"	"Heroin"	"T40.1"	183	15629953	1.2	0.1%
	"Texas"	"48"	"2002"	"2002"	"Other opioids"	"T40.2"	315	15629953	2.0	0.1%
	"Texas"	"48"	"2002"	"2002"	"Methadone"	"T40.3"	137	15629953	0.9	0.0%
	"Texas"	"48"	"2002"	"2002"	"Other synthetic narcotics"	"T40.4"	121	15629953	0.8	0.0%
	"Texas"	"48"	"2003"	"2003"	"Opium"	"T40.0"	Suppressed	15897951	Suppressed	Suppressed
	"Texas"	"48"	"2003"	"2003"	"Heroin"	"T40.1"	194	15897951	1.2	0.1%
	"Texas"	"48"	"2003"	"2003"	"Other opioids"	"T40.2"	365	15897951	2.3	0.1%
	"Texas"	"48"	"2003"	"2003"	"Methadone"	"T40.3"	159	15897951	1.0	0.1%
	"Texas"	"48"	"2003"	"2003"	"Other synthetic narcotics"	"T40.4"	79	15897951	0.5	0.0%
	"Texas"	"48"	"2004"	"2004"	"Opium"	"T40.0"	Suppressed	16185764	Suppressed	Suppressed
	"Texas"	"48"	"2004"	"2004"	"Heroin"	"T40.1"	201	16185764	1.2	0.1%
	"Texas"	"48"	"2004"	"2004"	"Other opioids"	"T40.2"	356	16185764	2.2	0.1%
	"Texas"	"48"	"2004"	"2004"	"Methadone"	"T40.3"	161	16185764	1.0	0.1%
	"Texas"	"48"	"2004"	"2004"	"Other synthetic narcotics"	"T40.4"	95	16185764	0.6	0.0%
	"Texas"	"48"	"2005"	"2005"	"Opium"	"T40.0"	Suppressed	16487153	Suppressed	Suppressed
	"Texas"	"48"	"2005"	"2005"	"Heroin"	"T40.1"	205	16487153	1.2	0.1%
	"Texas"	"48"	"2005"	"2005"	"Other opioids"	"T40.2"	408	16487153	2.5	0.1%
	"Texas"	"48"	"2005"	"2005"	"Methadone"	"T40.3"	200	16487153	1.2	0.1%
	"Texas"	"48"	"2005"	"2005"	"Other synthetic narcotics"	"T40.4"	91	16487153	0.6	0.0%
	"Texas"	"48"	"2006"	"2006"	"Opium"	"T40.0"	Suppressed	16912782	Suppressed	Suppressed
	"Texas"	"48"	"2006"	"2006"	"Heroin"	"T40.1"	212	16912782	1.3	0.1%
	"Texas"	"48"	"2006"	"2006"	"Other opioids"	"T40.2"	577	16912782	3.4	0.2%
	"Texas"	"48"	"2006"	"2006"	"Methadone"	"T40.3"	220	16912782	1.3	0.1%
	"Texas"	"48"	"2006"	"2006"	"Other synthetic narcotics"	"T40.4"	113	16912782	0.7	0.0%
	"Texas"	"48"	"2007"	"2007"	"Opium"	"T40.0"	Suppressed	17266111	Suppressed	Suppressed
	"Texas"	"48"	"2007"	"2007"	"Heroin"	"T40.1"	211	17266111	1.2	0.1%
	"Texas"	"48"	"2007"	"2007"	"Other opioids"	"T40.2"	529	17266111	3.1	0.2%
	"Texas"	"48"	"2007"	"2007"	"Methadone"	"T40.3"	196	17266111	1.1	0.1%
	"Texas"	"48"	"2007"	"2007"	"Other synthetic narcotics"	"T40.4"	123	17266111	0.7	0.0%
	"Texas"	"48"	"2008"	"2008"	"Opium"	"T40.0"	Suppressed	17633122	Suppressed	Suppressed
	"Texas"	"48"	"2008"	"2008"	"Heroin"	"T40.1"	256	17633122	1.5	0.1%
	"Texas"	"48"	"2008"	"2008"	"Other opioids"	"T40.2"	457	17633122	2.6	0.1%
	"Texas"	"48"	"2008"	"2008"	"Methadone"	"T40.3"	169	17633122	1.0	0.1%
	"Texas"	"48"	"2008"	"2008"	"Other synthetic narcotics"	"T40.4"	91	17633122	0.5	0.0%
	"Texas"	"48"	"2009"	"2009"	"Opium"	"T40.0"	Suppressed	18008854	Suppressed	Suppressed
	"Texas"	"48"	"2009"	"2009"	"Heroin"	"T40.1"	301	18008854	1.7	0.1%
	"Texas"	"48"	"2009"	"2009"	"Other opioids"	"T40.2"	551	18008854	3.1	0.2%
	"Texas"	"48"	"2009"	"2009"	"Methadone"	"T40.3"	177	18008854	1.0	0.1%
	"Texas"	"48"	"2009"	"2009"	"Other synthetic narcotics"	"T40.4"	170	18008854	0.9	0.1%
	"Texas"	"48"	"2010"	"2010"	"Opium"	"T40.0"	Suppressed	18279737	Suppressed	Suppressed
	"Texas"	"48"	"2010"	"2010"	"Heroin"	"T40.1"	260	18279737	1.4	0.1%
	"Texas"	"48"	"2010"	"2010"	"Other opioids"	"T40.2"	556	18279737	3.0	0.2%
	"Texas"	"48"	"2010"	"2010"	"Methadone"	"T40.3"	187	18279737	1.0	0.1%
	"Texas"	"48"	"2010"	"2010"	"Other synthetic narcotics"	"T40.4"	162	18279737	0.9	0.1%
	"Texas"	"48"	"2011"	"2011"	"Opium"	"T40.0"	Suppressed	18713943	Suppressed	Suppressed
	"Texas"	"48"	"2011"	"2011"	"Heroin"	"T40.1"	367	18713943	2.0	0.1%
	"Texas"	"48"	"2011"	"2011"	"Other opioids"	"T40.2"	535	18713943	2.9	0.2%
	"Texas"	"48"	"2011"	"2011"	"Methadone"	"T40.3"	183	18713943	1.0	0.1%
	"Texas"	"48"	"2011"	"2011"	"Other synthetic narcotics"	"T40.4"	115	18713943	0.6	0.0%
	"Texas"	"48"	"2012"	"2012"	"Opium"	"T40.0"	Suppressed	19073564	Suppressed	Suppressed
	"Texas"	"48"	"2012"	"2012"	"Heroin"	"T40.1"	363	19073564	1.9	0.1%
	"Texas"	"48"	"2012"	"2012"	"Other opioids"	"T40.2"	500	19073564	2.6	0.2%
	"Texas"	"48"	"2012"	"2012"	"Methadone"	"T40.3"	147	19073564	0.8	0.0%
	"Texas"	"48"	"2012"	"2012"	"Other synthetic narcotics"	"T40.4"	130	19073564	0.7	0.0%
	"Texas"	"48"	"2013"	"2013"	"Opium"	"T40.0"	Suppressed	19406207	Suppressed	Suppressed
	"Texas"	"48"	"2013"	"2013"	"Heroin"	"T40.1"	372	19406207	1.9	0.1%
	"Texas"	"48"	"2013"	"2013"	"Other opioids"	"T40.2"	480	19406207	2.5	0.2%
	"Texas"	"48"	"2013"	"2013"	"Methadone"	"T40.3"	136	19406207	0.7	0.0%
	"Texas"	"48"	"2013"	"2013"	"Other synthetic narcotics"	"T40.4"	125	19406207	0.6	0.0%
	"Texas"	"48"	"2014"	"2014"	"Opium"	"T40.0"	Suppressed	19841344	Suppressed	Suppressed
	"Texas"	"48"	"2014"	"2014"	"Heroin"	"T40.1"	437	19841344	2.2	0.1%
	"Texas"	"48"	"2014"	"2014"	"Other opioids"	"T40.2"	490	19841344	2.5	0.2%
	"Texas"	"48"	"2014"	"2014"	"Methadone"	"T40.3"	128	19841344	0.6	0.0%
	"Texas"	"48"	"2014"	"2014"	"Other synthetic narcotics"	"T40.4"	167	19841344	0.8	0.1%
	"Texas"	"48"	"2015"	"2015"	"Opium"	"T40.0"	Suppressed	20257343	Suppressed	Suppressed
	"Texas"	"48"	"2015"	"2015"	"Heroin"	"T40.1"	530	20257343	2.6	0.2%
	"Texas"	"48"	"2015"	"2015"	"Other opioids"	"T40.2"	493	20257343	2.4	0.2%
	"Texas"	"48"	"2015"	"2015"	"Methadone"	"T40.3"	149	20257343	0.7	0.0%
	"Texas"	"48"	"2015"	"2015"	"Other synthetic narcotics"	"T40.4"	200	20257343	1.0	0.1%
	"Utah"	"49"	"2000"	"2000"	"Opium"	"T40.0"	Suppressed	1514471	Suppressed	Suppressed
	"Utah"	"49"	"2000"	"2000"	"Heroin"	"T40.1"	47	1514471	3.1	0.0%
	"Utah"	"49"	"2000"	"2000"	"Other opioids"	"T40.2"	107	1514471	7.1	0.0%
	"Utah"	"49"	"2000"	"2000"	"Methadone"	"T40.3"	28	1514471	1.8	0.0%
	"Utah"	"49"	"2000"	"2000"	"Other synthetic narcotics"	"T40.4"	12	1514471	Unreliable	0.0%
	"Utah"	"49"	"2001"	"2001"	"Opium"	"T40.0"	Suppressed	1556896	Suppressed	Suppressed
	"Utah"	"49"	"2001"	"2001"	"Heroin"	"T40.1"	40	1556896	2.6	0.0%
	"Utah"	"49"	"2001"	"2001"	"Other opioids"	"T40.2"	104	1556896	6.7	0.0%
	"Utah"	"49"	"2001"	"2001"	"Methadone"	"T40.3"	42	1556896	2.7	0.0%
	"Utah"	"49"	"2001"	"2001"	"Other synthetic narcotics"	"T40.4"	Suppressed	1556896	Suppressed	Suppressed
	"Utah"	"49"	"2002"	"2002"	"Opium"	"T40.0"	Suppressed	1591298	Suppressed	Suppressed
	"Utah"	"49"	"2002"	"2002"	"Heroin"	"T40.1"	28	1591298	1.8	0.0%
	"Utah"	"49"	"2002"	"2002"	"Other opioids"	"T40.2"	128	1591298	8.0	0.0%
	"Utah"	"49"	"2002"	"2002"	"Methadone"	"T40.3"	61	1591298	3.8	0.0%
	"Utah"	"49"	"2002"	"2002"	"Other synthetic narcotics"	"T40.4"	13	1591298	Unreliable	0.0%
	"Utah"	"49"	"2003"	"2003"	"Opium"	"T40.0"	Suppressed	1619654	Suppressed	Suppressed
	"Utah"	"49"	"2003"	"2003"	"Heroin"	"T40.1"	32	1619654	2.0	0.0%
	"Utah"	"49"	"2003"	"2003"	"Other opioids"	"T40.2"	165	1619654	10.2	0.1%
	"Utah"	"49"	"2003"	"2003"	"Methadone"	"T40.3"	84	1619654	5.2	0.0%
	"Utah"	"49"	"2003"	"2003"	"Other synthetic narcotics"	"T40.4"	24	1619654	1.5	0.0%
	"Utah"	"49"	"2004"	"2004"	"Opium"	"T40.0"	Suppressed	1649809	Suppressed	Suppressed
	"Utah"	"49"	"2004"	"2004"	"Heroin"	"T40.1"	23	1649809	1.4	0.0%
	"Utah"	"49"	"2004"	"2004"	"Other opioids"	"T40.2"	155	1649809	9.4	0.0%
	"Utah"	"49"	"2004"	"2004"	"Methadone"	"T40.3"	103	1649809	6.2	0.0%
	"Utah"	"49"	"2004"	"2004"	"Other synthetic narcotics"	"T40.4"	12	1649809	Unreliable	0.0%
	"Utah"	"49"	"2005"	"2005"	"Opium"	"T40.0"	Suppressed	1689831	Suppressed	Suppressed
	"Utah"	"49"	"2005"	"2005"	"Heroin"	"T40.1"	44	1689831	2.6	0.0%
	"Utah"	"49"	"2005"	"2005"	"Other opioids"	"T40.2"	188	1689831	11.1	0.1%
	"Utah"	"49"	"2005"	"2005"	"Methadone"	"T40.3"	117	1689831	6.9	0.0%
	"Utah"	"49"	"2005"	"2005"	"Other synthetic narcotics"	"T40.4"	42	1689831	2.5	0.0%
	"Utah"	"49"	"2006"	"2006"	"Opium"	"T40.0"	Suppressed	1735550	Suppressed	Suppressed
	"Utah"	"49"	"2006"	"2006"	"Heroin"	"T40.1"	47	1735550	2.7	0.0%
	"Utah"	"49"	"2006"	"2006"	"Other opioids"	"T40.2"	200	1735550	11.5	0.1%
	"Utah"	"49"	"2006"	"2006"	"Methadone"	"T40.3"	111	1735550	6.4	0.0%
	"Utah"	"49"	"2006"	"2006"	"Other synthetic narcotics"	"T40.4"	37	1735550	2.1	0.0%
	"Utah"	"49"	"2007"	"2007"	"Opium"	"T40.0"	Suppressed	1782250	Suppressed	Suppressed
	"Utah"	"49"	"2007"	"2007"	"Heroin"	"T40.1"	50	1782250	2.8	0.0%
	"Utah"	"49"	"2007"	"2007"	"Other opioids"	"T40.2"	251	1782250	14.1	0.1%
	"Utah"	"49"	"2007"	"2007"	"Methadone"	"T40.3"	95	1782250	5.3	0.0%
	"Utah"	"49"	"2007"	"2007"	"Other synthetic narcotics"	"T40.4"	35	1782250	2.0	0.0%
	"Utah"	"49"	"2008"	"2008"	"Opium"	"T40.0"	Suppressed	1825771	Suppressed	Suppressed
	"Utah"	"49"	"2008"	"2008"	"Heroin"	"T40.1"	69	1825771	3.8	0.0%
	"Utah"	"49"	"2008"	"2008"	"Other opioids"	"T40.2"	240	1825771	13.1	0.1%
	"Utah"	"49"	"2008"	"2008"	"Methadone"	"T40.3"	105	1825771	5.8	0.0%
	"Utah"	"49"	"2008"	"2008"	"Other synthetic narcotics"	"T40.4"	28	1825771	1.5	0.0%
	"Utah"	"49"	"2009"	"2009"	"Opium"	"T40.0"	Suppressed	1865568	Suppressed	Suppressed
	"Utah"	"49"	"2009"	"2009"	"Heroin"	"T40.1"	55	1865568	2.9	0.0%
	"Utah"	"49"	"2009"	"2009"	"Other opioids"	"T40.2"	268	1865568	14.4	0.1%
	"Utah"	"49"	"2009"	"2009"	"Methadone"	"T40.3"	69	1865568	3.7	0.0%
	"Utah"	"49"	"2009"	"2009"	"Other synthetic narcotics"	"T40.4"	62	1865568	3.3	0.0%
	"Utah"	"49"	"2010"	"2010"	"Opium"	"T40.0"	Suppressed	1892858	Suppressed	Suppressed
	"Utah"	"49"	"2010"	"2010"	"Heroin"	"T40.1"	57	1892858	3.0	0.0%
	"Utah"	"49"	"2010"	"2010"	"Other opioids"	"T40.2"	230	1892858	12.2	0.1%
	"Utah"	"49"	"2010"	"2010"	"Methadone"	"T40.3"	65	1892858	3.4	0.0%
	"Utah"	"49"	"2010"	"2010"	"Other synthetic narcotics"	"T40.4"	49	1892858	2.6	0.0%
	"Utah"	"49"	"2011"	"2011"	"Opium"	"T40.0"	Suppressed	1936913	Suppressed	Suppressed
	"Utah"	"49"	"2011"	"2011"	"Heroin"	"T40.1"	73	1936913	3.8	0.0%
	"Utah"	"49"	"2011"	"2011"	"Other opioids"	"T40.2"	288	1936913	14.9	0.1%
	"Utah"	"49"	"2011"	"2011"	"Methadone"	"T40.3"	75	1936913	3.9	0.0%
	"Utah"	"49"	"2011"	"2011"	"Other synthetic narcotics"	"T40.4"	59	1936913	3.0	0.0%
	"Utah"	"49"	"2012"	"2012"	"Opium"	"T40.0"	Suppressed	1967315	Suppressed	Suppressed
	"Utah"	"49"	"2012"	"2012"	"Heroin"	"T40.1"	87	1967315	4.4	0.0%
	"Utah"	"49"	"2012"	"2012"	"Other opioids"	"T40.2"	338	1967315	17.2	0.1%
	"Utah"	"49"	"2012"	"2012"	"Methadone"	"T40.3"	53	1967315	2.7	0.0%
	"Utah"	"49"	"2012"	"2012"	"Other synthetic narcotics"	"T40.4"	60	1967315	3.0	0.0%
	"Utah"	"49"	"2013"	"2013"	"Opium"	"T40.0"	Suppressed	2004283	Suppressed	Suppressed
	"Utah"	"49"	"2013"	"2013"	"Heroin"	"T40.1"	124	2004283	6.2	0.0%
	"Utah"	"49"	"2013"	"2013"	"Other opioids"	"T40.2"	365	2004283	18.2	0.1%
	"Utah"	"49"	"2013"	"2013"	"Methadone"	"T40.3"	61	2004283	3.0	0.0%
	"Utah"	"49"	"2013"	"2013"	"Other synthetic narcotics"	"T40.4"	58	2004283	2.9	0.0%
	"Utah"	"49"	"2014"	"2014"	"Opium"	"T40.0"	Suppressed	2038787	Suppressed	Suppressed
	"Utah"	"49"	"2014"	"2014"	"Heroin"	"T40.1"	114	2038787	5.6	0.0%
	"Utah"	"49"	"2014"	"2014"	"Other opioids"	"T40.2"	378	2038787	18.5	0.1%
	"Utah"	"49"	"2014"	"2014"	"Methadone"	"T40.3"	44	2038787	2.2	0.0%
	"Utah"	"49"	"2014"	"2014"	"Other synthetic narcotics"	"T40.4"	69	2038787	3.4	0.0%
	"Utah"	"49"	"2015"	"2015"	"Opium"	"T40.0"	Suppressed	2083423	Suppressed	Suppressed
	"Utah"	"49"	"2015"	"2015"	"Heroin"	"T40.1"	130	2083423	6.2	0.0%
	"Utah"	"49"	"2015"	"2015"	"Other opioids"	"T40.2"	365	2083423	17.5	0.1%
	"Utah"	"49"	"2015"	"2015"	"Methadone"	"T40.3"	45	2083423	2.2	0.0%
	"Utah"	"49"	"2015"	"2015"	"Other synthetic narcotics"	"T40.4"	68	2083423	3.3	0.0%
	"Vermont"	"50"	"2000"	"2000"	"Opium"	"T40.0"	Suppressed	461304	Suppressed	Suppressed
	"Vermont"	"50"	"2000"	"2000"	"Heroin"	"T40.1"	Suppressed	461304	Suppressed	Suppressed
	"Vermont"	"50"	"2000"	"2000"	"Other opioids"	"T40.2"	16	461304	Unreliable	0.0%
	"Vermont"	"50"	"2000"	"2000"	"Methadone"	"T40.3"	Suppressed	461304	Suppressed	Suppressed
	"Vermont"	"50"	"2000"	"2000"	"Other synthetic narcotics"	"T40.4"	Suppressed	461304	Suppressed	Suppressed
	"Vermont"	"50"	"2001"	"2001"	"Opium"	"T40.0"	Suppressed	466183	Suppressed	Suppressed
	"Vermont"	"50"	"2001"	"2001"	"Heroin"	"T40.1"	Suppressed	466183	Suppressed	Suppressed
	"Vermont"	"50"	"2001"	"2001"	"Other opioids"	"T40.2"	24	466183	5.1	0.0%
