State	StateName	Year	Month	Period	Indicator	DataValue	PercentComplete	PercentPendingInvestigation	Footnote
WA	Washington	2015	September	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	73	100	0.005522014	
WA	Washington	2015	October	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	70	100	0.007345784	
WA	Washington	2015	November	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	67	100	0.00550863	
WA	Washington	2015	December	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	65	100	0.005491589	
WA	Washington	2016	January	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	61	100	0.005510452	
WA	Washington	2016	February	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	59	100	0.003657979	
WA	Washington	2016	March	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	64	100	0.005480353	
WA	Washington	2016	April	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	68	100	0.00547046	
WA	Washington	2016	May	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	76	100	0.005479152	
WA	Washington	2016	June	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	77	100	0.005482957	
WA	Washington	2016	July	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	78	100	0.007318367	
WA	Washington	2016	August	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	88	100	0.00915248	
WA	Washington	2016	September	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	88	100	0.014656578	
WA	Washington	2016	October	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	89	100	0.016456391	
WA	Washington	2016	November	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	93	100	0.018312	
WA	Washington	2016	December	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	94	100	0.021911005	
WA	Washington	2017	January	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	101	100	0.028685659	*Likely underreported due to incomplete data
WA	Washington	2017	February	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	104	100	0.039223377	*Likely underreported due to incomplete data
WA	Washington	2017	March	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	104	100	0.042764741	*Likely underreported due to incomplete data
WA	Washington	2017	April	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	104	100	0.048118907	*Likely underreported due to incomplete data
WA	Washington	2017	May	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	97	100	0.060506834	*Likely underreported due to incomplete data
WA	Washington	2017	June	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	102	100	0.085543199	*Likely underreported due to incomplete data
WA	Washington	2017	July	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	94	100	0.144192256	*Likely underreported due to incomplete data
WA	Washington	2017	August	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	88	100	0.173448258	*Likely underreported due to incomplete data
WA	Washington	2017	September	12 month-ending	Synthetic opioids, excl. methadone (T40.4)	94	100	0.203205343	*Likely underreported due to incomplete data
WI	Wisconsin	2015	January	12 month-ending	Number of Deaths	50,658	100	0.065142722	
WI	Wisconsin	2015	February	12 month-ending	Number of Deaths	50,801	100	0.068896282	
WI	Wisconsin	2015	March	12 month-ending	Number of Deaths	51,128	100	0.066499765	
WI	Wisconsin	2015	April	12 month-ending	Number of Deaths	51,340	100	0.070120764	
WI	Wisconsin	2015	June	12 month-ending	Number of Deaths	51,287	100	0.083841909	
WI	Wisconsin	2015	July	12 month-ending	Number of Deaths	51,319	100	0.089635418	
WI	Wisconsin	2015	August	12 month-ending	Number of Deaths	51,338	100	0.091550119	
WI	Wisconsin	2015	September	12 month-ending	Number of Deaths	51,390	100	0.103132905	
WI	Wisconsin	2015	October	12 month-ending	Number of Deaths	51,449	100	0.112732998	
WI	Wisconsin	2015	November	12 month-ending	Number of Deaths	51,286	100	0.159887689	
WI	Wisconsin	2015	December	12 month-ending	Number of Deaths	51,074	100	0.207541998	
WI	Wisconsin	2016	January	12 month-ending	Number of Deaths	50,651	100	0.209275236	
WI	Wisconsin	2016	February	12 month-ending	Number of Deaths	50,878	100	0.204410551	
WI	Wisconsin	2016	March	12 month-ending	Number of Deaths	50,880	100	0.206367925	
WI	Wisconsin	2016	April	12 month-ending	Number of Deaths	50,822	100	0.208571091	
WI	Wisconsin	2016	May	12 month-ending	Number of Deaths	51,035	100	0.199862839	
WI	Wisconsin	2016	June	12 month-ending	Number of Deaths	51,012	100	0.196032306	
WI	Wisconsin	2016	July	12 month-ending	Number of Deaths	51,026	100	0.194018736	
WI	Wisconsin	2016	August	12 month-ending	Number of Deaths	51,239	100	0.201018755	
WI	Wisconsin	2016	September	12 month-ending	Number of Deaths	51,256	100	0.191197128	
WI	Wisconsin	2016	October	12 month-ending	Number of Deaths	51,210	100	0.183557899	
WI	Wisconsin	2016	November	12 month-ending	Number of Deaths	51,336	100	0.138304504	
WI	Wisconsin	2016	December	12 month-ending	Number of Deaths	51,650	100	0.108422072	
WI	Wisconsin	2017	January	12 month-ending	Number of Deaths	51,927	100	0.113621045	*Likely underreported due to incomplete data
WI	Wisconsin	2017	February	12 month-ending	Number of Deaths	51,898	100	0.125245674	*Likely underreported due to incomplete data
WI	Wisconsin	2017	March	12 month-ending	Number of Deaths	51,835	100	0.135043889	*Likely underreported due to incomplete data
WI	Wisconsin	2017	April	12 month-ending	Number of Deaths	51,847	100	0.136941385	*Likely underreported due to incomplete data
WI	Wisconsin	2017	May	12 month-ending	Number of Deaths	52,006	100	0.15575126	*Likely underreported due to incomplete data
WI	Wisconsin	2017	June	12 month-ending	Number of Deaths	52,184	100	0.199294803	*Likely underreported due to incomplete data
WI	Wisconsin	2017	July	12 month-ending	Number of Deaths	52,301	100	0.263857288	*Likely underreported due to incomplete data
WI	Wisconsin	2017	August	12 month-ending	Number of Deaths	52,298	100	0.321235994	*Likely underreported due to incomplete data
WI	Wisconsin	2017	September	12 month-ending	Number of Deaths	52,419	100	0.362463992	*Likely underreported due to incomplete data
WI	Wisconsin	2015	January	12 month-ending	Number of Drug Overdose Deaths	849	100	0.065142722	
WI	Wisconsin	2015	February	12 month-ending	Number of Drug Overdose Deaths	872	100	0.068896282	
WI	Wisconsin	2015	March	12 month-ending	Number of Drug Overdose Deaths	872	100	0.066499765	
WI	Wisconsin	2015	April	12 month-ending	Number of Drug Overdose Deaths	871	100	0.070120764	
WI	Wisconsin	2015	May	12 month-ending	Number of Drug Overdose Deaths	862	100	0.08002967	
WI	Wisconsin	2015	June	12 month-ending	Number of Drug Overdose Deaths	860	100	0.083841909	
WI	Wisconsin	2015	July	12 month-ending	Number of Drug Overdose Deaths	849	100	0.089635418	
WI	Wisconsin	2015	August	12 month-ending	Number of Drug Overdose Deaths	836	100	0.091550119	
WI	Wisconsin	2015	September	12 month-ending	Number of Drug Overdose Deaths	880	100	0.103132905	
WI	Wisconsin	2015	October	12 month-ending	Number of Drug Overdose Deaths	887	100	0.112732998	
WI	Wisconsin	2015	November	12 month-ending	Number of Drug Overdose Deaths	867	100	0.159887689	
WI	Wisconsin	2015	December	12 month-ending	Number of Drug Overdose Deaths	873	100	0.207541998	
WI	Wisconsin	2016	January	12 month-ending	Number of Drug Overdose Deaths	895	100	0.209275236	
WI	Wisconsin	2016	February	12 month-ending	Number of Drug Overdose Deaths	912	100	0.204410551	
WI	Wisconsin	2016	March	12 month-ending	Number of Drug Overdose Deaths	924	100	0.206367925	
WI	Wisconsin	2016	April	12 month-ending	Number of Drug Overdose Deaths	934	100	0.208571091	
WI	Wisconsin	2016	May	12 month-ending	Number of Drug Overdose Deaths	968	100	0.199862839	
WI	Wisconsin	2016	June	12 month-ending	Number of Drug Overdose Deaths	972	100	0.196032306	
WI	Wisconsin	2016	July	12 month-ending	Number of Drug Overdose Deaths	1,004	100	0.194018736	
WI	Wisconsin	2016	August	12 month-ending	Number of Drug Overdose Deaths	1,054	100	0.201018755	
WI	Wisconsin	2016	September	12 month-ending	Number of Drug Overdose Deaths	1,056	100	0.191197128	
WI	Wisconsin	2016	October	12 month-ending	Number of Drug Overdose Deaths	1,062	100	0.183557899	
WI	Wisconsin	2016	November	12 month-ending	Number of Drug Overdose Deaths	1,066	100	0.138304504	
WI	Wisconsin	2016	December	12 month-ending	Number of Drug Overdose Deaths	1,079	100	0.108422072	
WI	Wisconsin	2017	January	12 month-ending	Number of Drug Overdose Deaths	1,101	100	0.113621045	*Likely underreported due to incomplete data
WI	Wisconsin	2017	February	12 month-ending	Number of Drug Overdose Deaths	1,105	100	0.125245674	*Likely underreported due to incomplete data
WI	Wisconsin	2017	March	12 month-ending	Number of Drug Overdose Deaths	1,095	100	0.135043889	*Likely underreported due to incomplete data
WI	Wisconsin	2017	April	12 month-ending	Number of Drug Overdose Deaths	1,092	100	0.136941385	*Likely underreported due to incomplete data
WI	Wisconsin	2017	May	12 month-ending	Number of Drug Overdose Deaths	1,093	100	0.15575126	*Likely underreported due to incomplete data
WI	Wisconsin	2017	June	12 month-ending	Number of Drug Overdose Deaths	1,121	100	0.199294803	*Likely underreported due to incomplete data
WI	Wisconsin	2017	July	12 month-ending	Number of Drug Overdose Deaths	1,117	100	0.263857288	*Likely underreported due to incomplete data
WI	Wisconsin	2017	August	12 month-ending	Number of Drug Overdose Deaths	1,104	100	0.321235994	*Likely underreported due to incomplete data
WI	Wisconsin	2017	September	12 month-ending	Number of Drug Overdose Deaths	1,096	100	0.362463992	*Likely underreported due to incomplete data
WV	West Virginia	2015	January	12 month-ending	Cocaine (T40.5)	60	100	0.156451316	
WV	West Virginia	2015	February	12 month-ending	Cocaine (T40.5)	63	100	0.16505433	
WV	West Virginia	2015	March	12 month-ending	Cocaine (T40.5)	67	100	0.15537885	
WV	West Virginia	2015	April	12 month-ending	Cocaine (T40.5)	67	100	0.16752694	
WV	West Virginia	2015	May	12 month-ending	Cocaine (T40.5)	69	100	0.16665916	
WV	West Virginia	2015	June	12 month-ending	Cocaine (T40.5)	69	100	0.212065154	
WV	West Virginia	2015	July	12 month-ending	Cocaine (T40.5)	73	100	0.201884253	
WV	West Virginia	2015	August	12 month-ending	Cocaine (T40.5)	73	100	0.201884253	
WV	West Virginia	2015	September	12 month-ending	Cocaine (T40.5)	80	100	0.201848031	
WV	West Virginia	2015	October	12 month-ending	Cocaine (T40.5)	88	100	0.178850883	
WV	West Virginia	2015	November	12 month-ending	Cocaine (T40.5)	93	100	0.161790481	
WV	West Virginia	2015	December	12 month-ending	Cocaine (T40.5)	100	100	0.139809678	
WV	West Virginia	2016	January	12 month-ending	Cocaine (T40.5)	102	100	0.141275122	
WV	West Virginia	2016	February	12 month-ending	Cocaine (T40.5)	101	100	0.12829912	
WV	West Virginia	2016	March	12 month-ending	Cocaine (T40.5)	100	100	0.128416804	
WV	West Virginia	2016	April	12 month-ending	Cocaine (T40.5)	108	100	0.119666774	
WV	West Virginia	2016	May	12 month-ending	Cocaine (T40.5)	115	100	0.128931252	
WV	West Virginia	2016	June	12 month-ending	Cocaine (T40.5)	122	100	0.096255214	
WV	West Virginia	2016	July	12 month-ending	Cocaine (T40.5)	124	100	0.114521301	
WV	West Virginia	2016	August	12 month-ending	Cocaine (T40.5)	131	100	0.110056404	
WV	West Virginia	2016	September	12 month-ending	Cocaine (T40.5)	131	100	0.096131838	
WV	West Virginia	2016	October	12 month-ending	Cocaine (T40.5)	137	100	0.100732601	
WV	West Virginia	2016	November	12 month-ending	Cocaine (T40.5)	151	100	0.118634787	
WV	West Virginia	2016	December	12 month-ending	Cocaine (T40.5)	152	100	0.159163256	
WV	West Virginia	2017	January	12 month-ending	Cocaine (T40.5)	160	100	0.220999459	*Likely underreported due to incomplete data
WV	West Virginia	2017	February	12 month-ending	Cocaine (T40.5)	163	100	0.287976962	*Likely underreported due to incomplete data
WV	West Virginia	2017	March	12 month-ending	Cocaine (T40.5)	172	100	0.339771102	*Likely underreported due to incomplete data
WV	West Virginia	2017	April	12 month-ending	Cocaine (T40.5)	177	100	0.41434618	*Likely underreported due to incomplete data
WV	West Virginia	2017	May	12 month-ending	Cocaine (T40.5)	170	100	0.481863204	*Likely underreported due to incomplete data
WV	West Virginia	2017	June	12 month-ending	Cocaine (T40.5)	174	100	0.608337806	*Likely underreported due to incomplete data
WV	West Virginia	2017	July	12 month-ending	Cocaine (T40.5)	178	99.4	0.686416185	*Likely underreported due to incomplete data
WV	West Virginia	2017	August	12 month-ending	Cocaine (T40.5)	188	99.3	0.842190596	*Likely underreported due to incomplete data
WV	West Virginia	2017	September	12 month-ending	Cocaine (T40.5)	196	99.3	0.967100506	*Likely underreported due to incomplete data
WV	West Virginia	2015	January	12 month-ending	Heroin (T40.1)	178	100	0.156451316	
WV	West Virginia	2015	February	12 month-ending	Heroin (T40.1)	177	100	0.16505433	
WV	West Virginia	2015	March	12 month-ending	Heroin (T40.1)	183	100	0.15537885	
WV	West Virginia	2015	April	12 month-ending	Heroin (T40.1)	187	100	0.16752694	
WV	West Virginia	2015	May	12 month-ending	Heroin (T40.1)	184	100	0.16665916	
WV	West Virginia	2015	June	12 month-ending	Heroin (T40.1)	182	100	0.212065154	
WV	West Virginia	2015	July	12 month-ending	Heroin (T40.1)	189	100	0.201884253	
WV	West Virginia	2015	August	12 month-ending	Heroin (T40.1)	187	100	0.201884253	
WV	West Virginia	2015	September	12 month-ending	Heroin (T40.1)	198	100	0.201848031	
WV	West Virginia	2015	October	12 month-ending	Heroin (T40.1)	208	100	0.178850883	
WV	West Virginia	2015	November	12 month-ending	Heroin (T40.1)	207	100	0.161790481	
WV	West Virginia	2015	December	12 month-ending	Heroin (T40.1)	200	100	0.139809678	
WV	West Virginia	2016	January	12 month-ending	Heroin (T40.1)	199	100	0.141275122	
WV	West Virginia	2016	February	12 month-ending	Heroin (T40.1)	209	100	0.12829912	
WV	West Virginia	2016	March	12 month-ending	Heroin (T40.1)	214	100	0.128416804	
WV	West Virginia	2016	April	12 month-ending	Heroin (T40.1)	211	100	0.119666774	
WV	West Virginia	2016	May	12 month-ending	Heroin (T40.1)	218	100	0.128931252	
WV	West Virginia	2016	June	12 month-ending	Heroin (T40.1)	228	100	0.096255214	
WV	West Virginia	2016	July	12 month-ending	Heroin (T40.1)	240	100	0.114521301	
WV	West Virginia	2016	August	12 month-ending	Heroin (T40.1)	244	100	0.110056404	
WV	West Virginia	2016	September	12 month-ending	Heroin (T40.1)	238	100	0.096131838	
WV	West Virginia	2016	October	12 month-ending	Heroin (T40.1)	231	100	0.100732601	
WV	West Virginia	2016	November	12 month-ending	Heroin (T40.1)	243	100	0.118634787	
WV	West Virginia	2016	December	12 month-ending	Heroin (T40.1)	241	100	0.159163256	
WV	West Virginia	2017	January	12 month-ending	Heroin (T40.1)	246	100	0.220999459	*Likely underreported due to incomplete data
WV	West Virginia	2017	February	12 month-ending	Heroin (T40.1)	242	100	0.287976962	*Likely underreported due to incomplete data
WV	West Virginia	2017	March	12 month-ending	Heroin (T40.1)	247	100	0.339771102	*Likely underreported due to incomplete data
WV	West Virginia	2017	April	12 month-ending	Heroin (T40.1)	255	100	0.41434618	*Likely underreported due to incomplete data
WV	West Virginia	2017	May	12 month-ending	Heroin (T40.1)	257	100	0.481863204	*Likely underreported due to incomplete data
WV	West Virginia	2017	June	12 month-ending	Heroin (T40.1)	252	100	0.608337806	*Likely underreported due to incomplete data
WV	West Virginia	2017	July	12 month-ending	Heroin (T40.1)	245	99.4	0.686416185	*Likely underreported due to incomplete data
WV	West Virginia	2017	August	12 month-ending	Heroin (T40.1)	244	99.3	0.842190596	*Likely underreported due to incomplete data
WV	West Virginia	2017	September	12 month-ending	Heroin (T40.1)	242	99.3	0.967100506	*Likely underreported due to incomplete data
WV	West Virginia	2015	January	12 month-ending	Methadone (T40.3)	41	100	0.156451316	
WV	West Virginia	2015	February	12 month-ending	Methadone (T40.3)	41	100	0.16505433	
WV	West Virginia	2015	March	12 month-ending	Methadone (T40.3)	39	100	0.15537885	
WV	West Virginia	2015	April	12 month-ending	Methadone (T40.3)	39	100	0.16752694	
WV	West Virginia	2015	May	12 month-ending	Methadone (T40.3)	37	100	0.16665916	
WV	West Virginia	2015	June	12 month-ending	Methadone (T40.3)	37	100	0.212065154	
WV	West Virginia	2015	July	12 month-ending	Methadone (T40.3)	33	100	0.201884253	
WV	West Virginia	2015	August	12 month-ending	Methadone (T40.3)	33	100	0.201884253	
WV	West Virginia	2015	September	12 month-ending	Methadone (T40.3)	29	100	0.201848031	
WV	West Virginia	2015	October	12 month-ending	Methadone (T40.3)	31	100	0.178850883	
WV	West Virginia	2015	November	12 month-ending	Methadone (T40.3)	31	100	0.161790481	
WV	West Virginia	2015	December	12 month-ending	Methadone (T40.3)	31	100	0.139809678	
WV	West Virginia	2016	January	12 month-ending	Methadone (T40.3)	30	100	0.141275122	
WV	West Virginia	2016	February	12 month-ending	Methadone (T40.3)	31	100	0.12829912	
WV	West Virginia	2016	March	12 month-ending	Methadone (T40.3)	29	100	0.128416804	
WV	West Virginia	2016	April	12 month-ending	Methadone (T40.3)	30	100	0.119666774	
WV	West Virginia	2016	May	12 month-ending	Methadone (T40.3)	29	100	0.128931252	
WV	West Virginia	2016	June	12 month-ending	Methadone (T40.3)	29	100	0.096255214	
WV	West Virginia	2016	July	12 month-ending	Methadone (T40.3)	32	100	0.114521301	
WV	West Virginia	2016	August	12 month-ending	Methadone (T40.3)	31	100	0.110056404	
WV	West Virginia	2016	September	12 month-ending	Methadone (T40.3)	31	100	0.096131838	
WV	West Virginia	2016	October	12 month-ending	Methadone (T40.3)	31	100	0.100732601	
WV	West Virginia	2016	November	12 month-ending	Methadone (T40.3)	32	100	0.118634787	
WV	West Virginia	2016	December	12 month-ending	Methadone (T40.3)	28	100	0.159163256	
WV	West Virginia	2017	January	12 month-ending	Methadone (T40.3)	27	100	0.220999459	*Likely underreported due to incomplete data
WV	West Virginia	2017	February	12 month-ending	Methadone (T40.3)	27	100	0.287976962	*Likely underreported due to incomplete data
WV	West Virginia	2017	March	12 month-ending	Methadone (T40.3)	28	100	0.339771102	*Likely underreported due to incomplete data
WV	West Virginia	2017	April	12 month-ending	Methadone (T40.3)	29	100	0.41434618	*Likely underreported due to incomplete data
WV	West Virginia	2017	May	12 month-ending	Methadone (T40.3)	29	100	0.481863204	*Likely underreported due to incomplete data
WV	West Virginia	2017	June	12 month-ending	Methadone (T40.3)	27	100	0.608337806	*Likely underreported due to incomplete data
WV	West Virginia	2017	July	12 month-ending	Methadone (T40.3)	28	99.4	0.686416185	*Likely underreported due to incomplete data
WV	West Virginia	2017	August	12 month-ending	Methadone (T40.3)	32	99.3	0.842190596	*Likely underreported due to incomplete data
WV	West Virginia	2017	September	12 month-ending	Methadone (T40.3)	33	99.3	0.967100506	*Likely underreported due to incomplete data
WV	West Virginia	2015	January	12 month-ending	Natural & semi-synthetic opioids (T40.2)	374	100	0.156451316	
WV	West Virginia	2015	February	12 month-ending	Natural & semi-synthetic opioids (T40.2)	377	100	0.16505433	
WV	West Virginia	2015	March	12 month-ending	Natural & semi-synthetic opioids (T40.2)	387	100	0.15537885	
WV	West Virginia	2015	April	12 month-ending	Natural & semi-synthetic opioids (T40.2)	389	100	0.16752694	
WV	West Virginia	2015	May	12 month-ending	Natural & semi-synthetic opioids (T40.2)	386	100	0.16665916	
WV	West Virginia	2015	June	12 month-ending	Natural & semi-synthetic opioids (T40.2)	390	100	0.212065154	
WV	West Virginia	2015	July	12 month-ending	Natural & semi-synthetic opioids (T40.2)	375	100	0.201884253	
WV	West Virginia	2015	August	12 month-ending	Natural & semi-synthetic opioids (T40.2)	377	100	0.201884253	
WV	West Virginia	2015	September	12 month-ending	Natural & semi-synthetic opioids (T40.2)	374	100	0.201848031	
WV	West Virginia	2015	October	12 month-ending	Natural & semi-synthetic opioids (T40.2)	368	100	0.178850883	
WV	West Virginia	2015	November	12 month-ending	Natural & semi-synthetic opioids (T40.2)	361	100	0.161790481	
WV	West Virginia	2015	December	12 month-ending	Natural & semi-synthetic opioids (T40.2)	360	100	0.139809678	
WV	West Virginia	2016	January	12 month-ending	Natural & semi-synthetic opioids (T40.2)	356	100	0.141275122	
WV	West Virginia	2016	February	12 month-ending	Natural & semi-synthetic opioids (T40.2)	361	100	0.12829912	
WV	West Virginia	2016	March	12 month-ending	Natural & semi-synthetic opioids (T40.2)	357	100	0.128416804	
WV	West Virginia	2016	April	12 month-ending	Natural & semi-synthetic opioids (T40.2)	352	100	0.119666774	
WV	West Virginia	2016	May	12 month-ending	Natural & semi-synthetic opioids (T40.2)	348	100	0.128931252	
WV	West Virginia	2016	June	12 month-ending	Natural & semi-synthetic opioids (T40.2)	351	100	0.096255214	
WV	West Virginia	2016	July	12 month-ending	Natural & semi-synthetic opioids (T40.2)	350	100	0.114521301	
WV	West Virginia	2016	August	12 month-ending	Natural & semi-synthetic opioids (T40.2)	341	100	0.110056404	
WV	West Virginia	2016	September	12 month-ending	Natural & semi-synthetic opioids (T40.2)	345	100	0.096131838	
WV	West Virginia	2016	October	12 month-ending	Natural & semi-synthetic opioids (T40.2)	329	100	0.100732601	
WV	West Virginia	2016	November	12 month-ending	Natural & semi-synthetic opioids (T40.2)	325	100	0.118634787	
WV	West Virginia	2016	December	12 month-ending	Natural & semi-synthetic opioids (T40.2)	325	100	0.159163256	
WV	West Virginia	2017	January	12 month-ending	Natural & semi-synthetic opioids (T40.2)	325	100	0.220999459	*Likely underreported due to incomplete data
WV	West Virginia	2017	February	12 month-ending	Natural & semi-synthetic opioids (T40.2)	319	100	0.287976962	*Likely underreported due to incomplete data
WV	West Virginia	2017	March	12 month-ending	Natural & semi-synthetic opioids (T40.2)	310	100	0.339771102	*Likely underreported due to incomplete data
WV	West Virginia	2017	April	12 month-ending	Natural & semi-synthetic opioids (T40.2)	313	100	0.41434618	*Likely underreported due to incomplete data
WV	West Virginia	2017	May	12 month-ending	Natural & semi-synthetic opioids (T40.2)	317	100	0.481863204	*Likely underreported due to incomplete data
WV	West Virginia	2017	June	12 month-ending	Natural & semi-synthetic opioids (T40.2)	312	100	0.608337806	*Likely underreported due to incomplete data
WV	West Virginia	2017	July	12 month-ending	Natural & semi-synthetic opioids (T40.2)	312	99.4	0.686416185	*Likely underreported due to incomplete data
WV	West Virginia	2017	August	12 month-ending	Natural & semi-synthetic opioids (T40.2)	302	99.3	0.842190596	*Likely underreported due to incomplete data
WV	West Virginia	2017	September	12 month-ending	Natural & semi-synthetic opioids (T40.2)	287	99.3	0.967100506	*Likely underreported due to incomplete data
WV	West Virginia	2015	January	12 month-ending	Number of Deaths	21,732	100	0.156451316	
WV	West Virginia	2015	February	12 month-ending	Number of Deaths	21,811	100	0.16505433	
WV	West Virginia	2015	March	12 month-ending	Number of Deaths	21,882	100	0.15537885	
WV	West Virginia	2015	April	12 month-ending	Number of Deaths	22,086	100	0.16752694	
WV	West Virginia	2015	May	12 month-ending	Number of Deaths	22,201	100	0.16665916	
WV	West Virginia	2015	June	12 month-ending	Number of Deaths	22,163	100	0.212065154	
WV	West Virginia	2015	July	12 month-ending	Number of Deaths	22,290	100	0.201884253	
WV	West Virginia	2015	August	12 month-ending	Number of Deaths	22,290	100	0.201884253	
WV	West Virginia	2015	September	12 month-ending	Number of Deaths	22,294	100	0.201848031	
WV	West Virginia	2015	October	12 month-ending	Number of Deaths	22,365	100	0.178850883	
WV	West Virginia	2015	November	12 month-ending	Number of Deaths	22,251	100	0.161790481	
WV	West Virginia	2015	December	12 month-ending	Number of Deaths	22,173	100	0.139809678	
WV	West Virginia	2016	January	12 month-ending	Number of Deaths	21,943	100	0.141275122	
WV	West Virginia	2016	February	12 month-ending	Number of Deaths	21,824	100	0.12829912	
WV	West Virginia	2016	March	12 month-ending	Number of Deaths	21,804	100	0.128416804	
WV	West Virginia	2016	April	12 month-ending	Number of Deaths	21,727	100	0.119666774	
WV	West Virginia	2016	May	12 month-ending	Number of Deaths	21,717	100	0.128931252	
WV	West Virginia	2016	June	12 month-ending	Number of Deaths	21,817	100	0.096255214	
WV	West Virginia	2016	July	12 month-ending	Number of Deaths	21,830	100	0.114521301	
WV	West Virginia	2016	August	12 month-ending	Number of Deaths	21,807	100	0.110056404	
WV	West Virginia	2016	September	12 month-ending	Number of Deaths	21,845	100	0.096131838	
WV	West Virginia	2016	October	12 month-ending	Number of Deaths	21,840	100	0.100732601	
WV	West Virginia	2016	November	12 month-ending	Number of Deaths	21,916	100	0.118634787	
WV	West Virginia	2016	December	12 month-ending	Number of Deaths	21,990	100	0.159163256	
WV	West Virginia	2017	January	12 month-ending	Number of Deaths	22,172	100	0.220999459	*Likely underreported due to incomplete data
WV	West Virginia	2017	February	12 month-ending	Number of Deaths	22,224	100	0.287976962	*Likely underreported due to incomplete data
WV	West Virginia	2017	March	12 month-ending	Number of Deaths	22,368	100	0.339771102	*Likely underreported due to incomplete data
WV	West Virginia	2017	April	12 month-ending	Number of Deaths	22,445	100	0.41434618	*Likely underreported due to incomplete data
WV	West Virginia	2017	May	12 month-ending	Number of Deaths	22,413	100	0.481863204	*Likely underreported due to incomplete data
WV	West Virginia	2017	June	12 month-ending	Number of Deaths	22,356	100	0.608337806	*Likely underreported due to incomplete data
WV	West Virginia	2015	March	12 month-ending	Percent with drugs specified	99.70193741	100	0.15537885	
WV	West Virginia	2017	July	12 month-ending	Number of Deaths	22,144	99.4	0.686416185	*Likely underreported due to incomplete data
WV	West Virginia	2017	August	12 month-ending	Number of Deaths	22,204	99.3	0.842190596	*Likely underreported due to incomplete data
WV	West Virginia	2017	September	12 month-ending	Number of Deaths	22,128	99.3	0.967100506	*Likely underreported due to incomplete data
WV	West Virginia	2015	January	12 month-ending	Number of Drug Overdose Deaths	644	100	0.156451316	
WV	West Virginia	2015	February	12 month-ending	Number of Drug Overdose Deaths	653	100	0.16505433	
WV	West Virginia	2015	March	12 month-ending	Number of Drug Overdose Deaths	671	100	0.15537885	
WV	West Virginia	2015	April	12 month-ending	Number of Drug Overdose Deaths	683	100	0.16752694	
WV	West Virginia	2015	May	12 month-ending	Number of Drug Overdose Deaths	681	100	0.16665916	
WV	West Virginia	2015	June	12 month-ending	Number of Drug Overdose Deaths	681	100	0.212065154	
WV	West Virginia	2015	July	12 month-ending	Number of Drug Overdose Deaths	684	100	0.201884253	
WV	West Virginia	2015	August	12 month-ending	Number of Drug Overdose Deaths	682	100	0.201884253	
WV	West Virginia	2015	September	12 month-ending	Number of Drug Overdose Deaths	686	100	0.201848031	
WV	West Virginia	2015	October	12 month-ending	Number of Drug Overdose Deaths	717	100	0.178850883	
WV	West Virginia	2015	November	12 month-ending	Number of Drug Overdose Deaths	719	100	0.161790481	
WV	West Virginia	2015	December	12 month-ending	Number of Drug Overdose Deaths	729	100	0.139809678	
WV	West Virginia	2016	January	12 month-ending	Number of Drug Overdose Deaths	731	100	0.141275122	
WV	West Virginia	2016	February	12 month-ending	Number of Drug Overdose Deaths	755	100	0.12829912	
WV	West Virginia	2016	March	12 month-ending	Number of Drug Overdose Deaths	757	100	0.128416804	
WV	West Virginia	2016	April	12 month-ending	Number of Drug Overdose Deaths	764	100	0.119666774	
WV	West Virginia	2016	May	12 month-ending	Number of Drug Overdose Deaths	779	100	0.128931252	
WV	West Virginia	2016	June	12 month-ending	Number of Drug Overdose Deaths	804	100	0.096255214	
WV	West Virginia	2016	July	12 month-ending	Number of Drug Overdose Deaths	809	100	0.114521301	
WV	West Virginia	2016	August	12 month-ending	Number of Drug Overdose Deaths	821	100	0.110056404	
WV	West Virginia	2016	September	12 month-ending	Number of Drug Overdose Deaths	838	100	0.096131838	
WV	West Virginia	2016	October	12 month-ending	Number of Drug Overdose Deaths	824	100	0.100732601	
WV	West Virginia	2016	November	12 month-ending	Number of Drug Overdose Deaths	856	100	0.118634787	
WV	West Virginia	2016	December	12 month-ending	Number of Drug Overdose Deaths	879	100	0.159163256	
